,title,content,field,date,addr,company
852,국가직 5급 공채·외교관 시험 잠정 연기,"인사혁신처가 오는 29일 시행 예정인 국가직공무원 5급 공채와 외교관 후보자 선발 1차 시험, 지역인재 7급 수습직원 선발 필기시험을 잠정 연기한다고 25일 밝혔다... 국가직공무원 5급 공채 등 1차 시험은 일정을 재조정해 4월 이후 시행할 예정이다... .. .. .. ..인사처는 1차 시험을 잠정 연기한 배경에 대해 ..“신종 코로나바이러스 감염증..",사회>교육_시험,2020-02-25,https://www.hankyung.com/society/article/202002253691i,한국경제
853,5급 공채·외교관후보자 1차시험 4월 이후로 연기,"코로나19(신종 코로나바이러스 감염증) 확산에 따라 인사혁신처가 오는 29일 시행 예정이었던 국가공무원 5급 공채 및 외교관후보자 선발 1차 시험, 지역인재 7급 수습직원 선발 필기시험을 4월 이후로 잠정 연기했다고 25일 밝혔다. ..국가공무원 공채시험 연기는 사실상 이번이 처음이다... 국가공무원 시험을 주관하는 인사처는 그동안 수험생들이 혼란에 빠..",사회>교육_시험,2020-02-25,http://www.seoul.co.kr/news/newsView.php?id=20200225500213,서울신문
854,5급 공채·외교관후보자 1차시험 4월 이후로 연기,"코로나19(신종 코로나바이러스 감염증) 확산에 따라 인사혁신처가 오는 29일 시행 예정이었던 국가공무원 5급 공채 및 외교관후보자 선발 1차 시험, 지역인재 7급 수습직원 선발 필기시험을 4월 이후로 잠정 연기했다고 25일 밝혔다. ..국가공무원 공채시험 연기는 사실상 이번이 처음이다... 국가공무원 시험을 주관하는 인사처는 그동안 수험생들이 혼란에 빠..",사회>교육_시험,2020-02-25,http://www.seoul.co.kr/news/newsView.php?id=20200225500213,서울신문
855,도로교통공단 고령운전자 대상 교통안전교육 잠정 중단,[강원도민일보 유주현 기자] 도로교통공단이 코로나19 지역사회 감염전파를 방지하기 위해 75세 이상 고령운전자를 대상으로 진행하는 교통안전교육을 4월 말까지 잠정 중단했다.이는 올해 4월 말에 자동차 운전면허 갱신 기간이 종료되는 75세 이상 운전자들의 갱신 기간을 올해 말까지 일괄 연장한 경찰청의 조치에 따른 것이다... .. .. ..교통안전교육 대..,사회>교육_시험,2020-02-25,http://www.kado.net/?mod=news&act=articleView&idxno=1011871,강원도민일보
856,[강릉]내달 6일까지 병역판정검사 잠정 중단,"강원영동병무지청은 정부의 코로나19 감염병 위기 경보가 심각 단계로 격상됨에 따라 24일부터 전국 병역판정검사를 잠정 중단한다고 24일 밝혔다. .. ..이번 조치기간은 3월6일까지 2주간이며 일정 재개는 매주 상황을 고려해 결정할 예정이다... 병역판정검사 중단 사실은 해당 병역의무자에게 전화, 알림톡 등으로 개별 안내되며 추후 병역판정검사가 재개되면..",사회>교육_시험,2020-02-25,http://www.kwnews.co.kr/nView.asp?s=501&aid=220022400022,강원일보
857,국가공무원 5급 공채 등 공무원 시험 연기,"코로나19 확산 여파로 공무원 시험이 줄줄이 연기됐습니다. .. ..인사혁신처는 이번 주 토요일인 오는 29일로 예정됐던 국가공무원 5급 공채와 외교관후보자 선발 1차 시험을 연기한다고 밝혔습니다. .. ..또, 같은 날 예정됐던 지역 인재 7급 수습직원 선발 필기시험도 잠정 연기했습니다. .. ..인사혁신처는 코로나19 위기 경보가 ..'심각'으로 격..",사회>교육_시험,2020-02-25,https://www.ytn.co.kr/_ln/0101_202002251518318613,YTN
858,코로나19에 변리사 시험도 잠정 연기,코로나19 위기 경보가 ..‘심각’ 단계로 격상되면서 변리사 시험도 연기됐다... .. .. .. ..25일 특허청은 오는 29일 시행 예정인 2020년 제57회 변리사 국가자격시험 1차 시험을 잠정 연기한다고 밝혔다... 최근 코로나19 사태가 커지면서 수험생 안전과 감염증의 지역사회 확산 방지가 중요한 현 상황을 종합적으로 고려해 결정했다... ..,사회>교육_시험,2020-02-25,http://www.sedaily.com/NewsView/1YZ26NJM86,서울경제
859,"특허청, 코로나19로 '2020년 변리사 1차 시험' 일정 연기",[머니투데이 대전=허재구 기자] ..[수험생 안전 및 감염증 지역사회 확산 방지 차원] .. ..특허청은 오는 29일 시행 예정이던 ..'2020년 제57회 변리사 국가자격시험 1차 시험'을 잠정 연기한다고 25일 밝혔다... .. .. ..코로나19 위기 경보가 ..'심각' 단계로 격상되는 등 수험생 안전 및 감염증의 지역사회 확산 방지가 중요한 현 ..,사회>교육_시험,2020-02-25,http://news.moneytoday.co.kr/view/mtview.php?no=2020022516355622045&type=2,머니투데이
860,토익 29일 정기시험 '전면 취소'...연기·환불 예정,[아시아경제 김연주 인턴기자] 신종 코로나바이러스 감염증(코로나19)이 전국적으로 확산되면서 영어 능력 평가시험인 토익(TOEIC) 정기시험도 취소됐다... .. .. .. ..한국토익위원회는 오는 29일 전국에서 시행될 예정이었던 토익 정기시험을 전면 취소한다고 26일 밝혔다... .. .. .. ..위원회는 ..정부는 최근 확산하는 코로나19 예방..,사회>교육_시험,2020-02-26,http:www.asiae.co.kr/article/2020022610434351867,아시아경제
861,코로나19 확산에 29일 토익 시험 취소…환불 또는 연기 가능,신종코로나바이러스 감염증(코로나19) 확산으로 오는 29일 시행 예정이던 토익(TOEIC) 시험이 취소됐다... .. .. .. ..TOEIC 주관사인 YBM 한국TOEIC위원회는 ..”오는 2월 29일(토) 전국에서 실시 예정인 제398회 TOEIC 정기시험을 전면 취소한다“고 26일 밝혔다... .. .. .. ..위원회는 ..”취업 준비를 비롯한 ..,사회>교육_시험,2020-02-26,http://www.sedaily.com/NewsView/1YZ2N4ZOB8,서울경제
862,코로나19 확산에 토익·텝스 시험도 취소…연기 또는 환불 가능,신종 코로나바이러스 감염증(코로나 19)이 국내에서 본격 확산함에 따라 영어능력 평가시험인 토익(TOEIC)과 텝스 정기시험이 취소됐다... .. .. .. ..26일 한국토익위원회는 29일 전국에서 실시 예정이었던 토익 정기시험을 전면 취소한다고 밝히며 ..“취업 준비를 비롯한 수험 일정에 차질이 발생하지 않도록 철저한 방역 조치와 함께 정기시험을 예..,사회>교육_시험,2020-02-26,https://www.hankyung.com/society/article/2020022655437,한국경제
863,"국토부, 2020년도 감정평가사 제1차 시험일정 연기",국토교통부는 코로나19이 확산세에 따라 오는 3월 7일 시행 예정이던 ..'제31회 감정평가사 자격시험 제1차 시험'을 4월 이후로 잠정 연기한다고 26일 밝혔다. ..시험연기에 대해서는 국가자격시험 감정평가사 홈페이지 및 수험생 개별 문자 메시지를 통해 공지할 예정이다. ..변경되는 시험일정은 향후 코로나19 상황 등을 고려해 시험 예정일 최소 1개월..,사회>교육_시험,2020-02-26,http://news.mk.co.kr/newsRead.php?no=200672&year=2020,매일경제
864,"감정평가사 시험, 4월 이후로 연기 코로나19 감안",[머니투데이 권화순 기자] 다음달 7일 예정된 감정평가사 자격시험이 4월 이후로 잠정 연기됐다. .. ..국토교통부는 제31회 감정평가사 자격시험 제1차 시험을 4월 이후로 연기한다고 26일 밝혔다... .. .. ..이는 코로나19(COVID-19) 위기 경보가 ..‘심각’ 단계로 격상되고 향후 1~2주 정도가 감염병 확산에 중대한 시기라는 보건당국의..,사회>교육_시험,2020-02-26,http://news.moneytoday.co.kr/view/mtview.php?no=2020022617425253897&type=2,머니투데이
865,[코로나19] 감정평가사 1차 시험 연기…시험일 별도 공지,국토교통부는 3월7일 시행 예정이던 제31회 감정평가사 자격시험 제1차 시험을 4월 이후로 잠정 연기한다고 26일 밝혔다... .. .. .. ..이는 코로나19 위기 경보가 ..'심각' 단계로 격상되고 향후 1~2주 정도가 감염병 확산에 중대한 시기라는 보건당국의 의견을 반영해 수험생 안전과 지역사회 확산 방지를 최우선으로 고려한 결정이다... .. ..,사회>교육_시험,2020-02-26,http://www.ajunews.com/view/20200226170832351,아주경제
866,5급 공채·외교관후보자 1차시험 연기,"인사혁신처 ..4월 이후 연기 .. ..코로나19 영향… 사상 처음 .. .. .. .. .. .. .. ..올해 국가공무원 5급 공채 시험이 사상 처음으로 연기됐다... 인사혁신처는 오는 29일 시행 예정인 2020년 국가공무원 5급 공채와 외교관후보자 선발 1차 시험, 지역인재 7급 수습직원 선발 필기시험을 4월 이후로 잠정 연기한다고 25일 밝..",사회>교육_시험,2020-02-26,http://www.fnnews.com/news/202002251830114076,파이낸셜뉴스
867,감정평가사 1차 시험 잠정연기…코로나19 확산 영향,"[아시아경제 문제원 기자] 국토교통부는 다음달 7일 시행할 예정이었던 제31회 감정평가사 자격시험 제1차 시험을 4월 이후로 잠정 연기한다고 26일 밝혔다... .. .. .. ..이는 신종코로나바이러스감염증(코로나19) 위기 경보가 ..'심각' 단계로 격상되고 향후 1~2주 정도가 감염병 확산에 중대한 시기라는 보건당국의 의견을 반영해, 수험생 안전과..",사회>교육_시험,2020-02-26,http:www.asiae.co.kr/article/2020022617381350226,아시아경제
868,"'코로나19 확산'... 국토부, 감정평가사 시험 잠정 연기",코로나19 확산 여파로 올해 감정평가사 자격 시험이 연기됐다... .. .. .. ..국토교통부는 다음 달 7일 시행 예정이던 제31회 감정평가사 자격시험 제1차 시험을 4월 이후로 잠정 연기한다고 26일 밝혔다... .. .. .. ..국토부 관계자는 ..“코로나19 위기 경보가 ..‘심각’ 단계로 격상되고 향후 1~2주 정도가 감염병 확산에 중대한 ..,사회>교육_시험,2020-02-26,http://www.sedaily.com/NewsView/1YZ2O2HVMK,서울경제
869,개학 연기 여파… 올해 첫 수능 모의평가도 1주일 연기,코로나19(신종 코로나바이러스 감염증) 확산 방지를 위해 각급 학교의 개학이 1주일 연기되면서 올해 첫 대학수학능력시험 모의평가도 연기됐다. ..서울교육청은 오는 3월 12일로 예정된 전국연합학력평가를 19일로 1주일 늦춰 시행하기로 했다고 25일 밝혔다. ..17개 시도교육청이 공동으로 주관하는 전국연합학력평가는 수능 전까지 총 4회 시행된다. ..서..,사회>교육_시험,2020-02-26,http://www.seoul.co.kr/news/newsView.php?id=20200226012023,서울신문
870,[알림] 제13기 부산일보 CEO아카데미 입학식 연기,부산일보는 ..'코로나19' 확산 사태에 적극 대처하고자 다음 달 10일로 예정된 ..'제13기 CEO아카데미 입학식'을 잠정 연기합니다... .. .. .. .. 올해 원우 등록을 위한 문의와 원서접수가 잇따르면서 13기 개강에 대한 관심이 높지만 시민안전과 건강을 위해서는 불가피한 조치입니다... .. .. .. .. 입학식과 강의 및 활동 프로그램..,사회>교육_시험,2020-02-26,http://www.busan.com/view/busan/view.php?code=2020022619410358071,부산일보
871,코로나19 확산에 토익 시험도···각종 시험 줄줄이 연기 및 취소,영어능력 평가시험인 토익(TOEIC) 정기시험이 코로나19 확산으로 취소됐다. .. ..한국토익위원회는 오는 29일 전국에서 열릴 예정이었던 토익 정기시험을 전면 취소한다고 26일 밝혔다. .. ..위원회는 ..“최근 급속히 확산하고 있는 코로나19에 대한 지역사회 전파 방지 및 국민 안전을 최우선으로 고려한 불가피한 조치”라며 ..“널리 이해해주시면 ..,사회>교육_시험,2020-02-26,http://news.khan.co.kr/kh_news/khan_art_view.html?artid=202002261417001&code=940100,경향신문
872,올리브영 봄 세일도 밀어낸 코로나 바이러스,"[머니투데이 오정은 기자] ..[CJ올리브영, 봄 정기 세일 잠정 연기…”코로나 19 확산 예방 차원”] .. .. CJ올리브영은 최근 코로나19(신종 코로나 바이러스 감염증) 확산 우려가 커짐에 따라 봄 정기 세일을 잠정 연기한다고 26일 밝혔다. .. .. ..정부가 지난 23일 코로나 19에 대한 감염병 위기 경보를 ..‘경계’에서 ..‘심각’ 단..",사회>교육_시험,2020-02-26,http://news.moneytoday.co.kr/view/mtview.php?no=2020022609043811983&type=2,머니투데이
873,"CJ올리브영, 봄 정기 세일 잠정 연기…코로나19 확산 예방 차원","[아시아경제 이승진 기자] CJ올리브영은 최근 신종 코로나바이러스감염증(코로나19) 확산 우려가 커짐에 따라 봄 정기 세일을 잠정적으로 연기한다고 26일 밝혔다... .. .. .. ..정부가 지난 23일 코로나 19에 대한 감염병 위기 경보를 ..‘경계’에서 ..‘심각’ 단계로 상향함에 따라, 코로나 19 확산 방지 노력에 동참하는 선제적 조치다...",사회>교육_시험,2020-02-26,http:www.asiae.co.kr/article/2020022609062208606,아시아경제
874,토익 29일 정기시험 취소…`코로나19` 여파,코로나19 여파로 영어 능력 평가시험인 토익(TOEIC) 정기시험도 취소됐다. ..한국토익위원회는 오는 29일 전국에서 실시할 예정이던 토익 정기시험을 전면 취소한다고 26일 밝혔다. ..위원회는 ..취업 준비를 비롯한 수험 일정에 차질이 발생하지 않도록 철저한 방역 조치와 함께 정기시험을 예정대로 진행하고자 노력했다며 ..하지만 지역사회 감염 전..,사회>교육_시험,2020-02-26,http://news.mk.co.kr/newsRead.php?no=197998&year=2020,매일경제
875,5급 연기에…9급 수험생들 빨리 결정을,"시험 예정일을 불과 나흘 앞두고 국가직 5급 공무원 1차 시험이 전격 연기되자, 3월 28일 치러지는 국가직 9급 공무원 시험 수험생들 불안감이 고조되고 있다... 시험을 한 달 앞두고 마지막 힘을 쏟아부어야 하는 시기에 5급처럼 시험일이 갑자기 연기되면 수험생 리듬이 깨질 수 있어서다... 이 때문에 국가직 9급에 도전하는 수험생들 사이에서 ..연기..",사회>교육_시험,2020-02-26,http://news.mk.co.kr/newsRead.php?no=199767&year=2020,매일경제
876,전국 어린이집 내일부터 3월 8일까지 `휴원`,정부가 신종 코로나바이러스 감염증(코로나19) 확산 기세를 꺾기 위해 어린이집 휴원 조치까지 꺼내 들었다. ..코로나 감염 방지를 위해 전국 어린이집은 27일부터 내달 8일까지 열흘간 휴원한다... .. ..전국 유치원과 초·중등학교 신학기 개학을 일주일 연기한 데 이어 어린이집 문까지 닫음으로써 아동·청소년의 이동을 최대한 막고 추가 감염자를 최소화하..,사회>교육_시험,2020-02-26,http://news.mk.co.kr/newsRead.php?no=198977&year=2020,매일경제
877,"국토부, 감정평가사 1차 시험 일정 연기",국토교통부는 다음 달 7일 시행 예정이던 제31회 감정평가사 자격시험 제1차 시험을 오는 4월 이후로 잠정 연기한다고 밝혔습니다. .. ..국토부는 코로나19 위기 경보가 ..'심각' 단계로 격상되고 향후 1∼2주가 감염병 확산에 중대한 시기라는 보건당국의 의견을 반영한 결정이라고 설명했습니다. .. ..변경되는 일정은 시험 예정일 최소 한 달 전에 별..,사회>교육_시험,2020-02-26,https://www.ytn.co.kr/_ln/0102_202002261814080441,YTN
878,"취준생은 웁니다, 당장 영어성적 필요한데...토익·텝스 줄줄이 취소",[머니투데이 오세중 기자] 토익취소 안내문./자료=토익위원회 홈페이지 캡쳐 .. ..코로나19 위기경보가 최고 수준인 ..'심각' 단계로 격상되자 오는 29일 예정됐던 토익(TOEIC) 정기시험이 취소됐다. .. ..앞서 서울대 텝스관리위원회도 오는 3월 7일 치러질 예정이던 영어시험 텝스(TEPS)를 코로나19 감염 우려로 취소했다... 이에 따라 당..,사회>교육_시험,2020-02-26,http://news.moneytoday.co.kr/view/mtview.php?no=2020022611444497767&type=2,머니투데이
879,"감정평가사 1차 시험, 4월 이후로 연기",다음달 7일 시행될 예정이었던 제31회 감정평가사 자격시험 제1차 시험이 4월 이후로 연기됐다... .. .. .. ..국토교통부는 26일 ..종 코로나바이러스 감염증(코로나19) 위기 경보가 ..'심각' 단계로 격상되고 향후 1∼2주가 감염병 확산에 중대한 시기라는 보건당국의 의견을 반영했다면서 이같이 밝혔다... .. .. .. ...국토부는 국..,사회>교육_시험,2020-02-26,https://biz.chosun.com/site/data/html_dir/2020/02/26/2020022603491.html?utm_source=bigkinds&utm_medium=original&utm_campaign=biz,조선일보
880,서울교육청 '코로나 취소' 대학 진학설명회 동영상 대체,서울교육청이 신종 코로나바이러스 감염증(코로나19) 확산 우려로 취소된 대학 진학설명회를 대신해 동영상 자료를 제작했다... .. .. .. ..서울교육청 산하 교육연구정보원은 ..‘2021 대입 대비 진학지도 설명회’ 동영상 자료를 제작해 서울교육청 및 교육연구정보원 유튜브 채널을 통해 27일부터 제공한다고 이날 밝혔다... 지난해까지는 학부모 대상 ..,사회>교육_시험,2020-02-27,https://www.hankyung.com/society/article/202002279931i,한국경제
881,<‘코로나19’ 초비상>개학 연기로 ‘긴급 돌봄’제공한다지만… 학부모 “운영시간 너무 짧다” 신청 저조,정부가 개학 연기에 맞춰 초등학교 ..‘긴급돌봄’을 제공키로 했지만 일부 학교에서는 돌봄 시간이 너무 짧아 맞벌이 부부에게는 실효성이 떨어진다는 지적이 나오고 있다... .. .. .. .. ..27일 교육계에 따르면 개학 연기 기간인 오는 3월 2일부터 6일까지 실시하는 긴급돌봄 신청률은 저조한 것으로 나타났다... 서울의 A 초교의 경우 전교생 16..,사회>교육_시험,2020-02-27,http://www.munhwa.com/news/view.html?no=2020022701070630128001,문화일보
882,[세상보기] 건강한 시민 의식으로 감염병을 극복하자,"코로나바이러스감염증-19(코로나19)로 온 나라가 깊은 걱정과 시름에 빠져들고 있다... 대학은 학위수여식을 취소하고 개학을 연기했으며, 각급 기관의 행사들이 속속 취소되고 생산 활동과 소비 역시 침체되는 등 총체적 난국이다... 그런데 왜 이런 일이 일어났을까 바이러스는 인류와 공존하는 생명체다... 전에도 현재도 앞으로도 우리 인류와 함께할 것이다..",사회>교육_시험,2020-02-27,http://www.joongdo.co.kr/main/view.php?key=20200227010010850,중도일보
883,서울대 졸업식 취소… “사진은 남겨야지”,"서울대 제74회 학위수여식 개최 예정일이었던 26일 서울대 정문에서 졸업생들이 졸업 가운을 빌려 입고 기념사진을 촬영했다... 서울대는 당초 신종 코로나바이러스 감염증(코로나19) 예방 차원에서 졸업생 대표 66명만 참석하는 학위수여식을 열려고 했지만, 대다수 졸업예정자들이 반발해 행사를 취소한 뒤 포토존과 졸업 가운 대여 행사만 진행했다... .. ..",사회>교육_시험,2020-02-27,http://www.donga.com/news/article/all/20200227/99896329/1,동아일보
884,"국민체육진흥공단, 스포츠지도사 시험 연기",국민체육진흥공단이 4월 4일 예정이던 2020년도 1급 전문·생활·장애인스포츠지도사 필기시험을 잠정 연기했다... 이에 따라 다음주 월요일(3월 2일)부터 시작되는 원서접수도 취소되었다. ..공단은 ..“코로나19(신종 코로나 바이러스 감염증)로 정부가 위기 경보를 ..‘심각’ 단계로 격상한 상태에서 협소하고 밀폐된 공간에 다수가 밀집하는 시험을 연기해..,사회>교육_시험,2020-02-28,http://www.seoul.co.kr/news/newsView.php?id=20200228500122,서울신문
885,"의협 “3월 첫주, 외출 자제하고 집에 머물자” 대국민 권고","대한의사협회(의협)가 신종 코로나바이러스 감염증(코로나19)의 전국 확산을 차단하기 위해 3월 첫 주 동안 모든 국민이 종교활동, 모임, 행사 등을 취소하고 집에서 머물러 달라는 대국민 권고문을 발표했다... 이른바 ..‘사회적 거리 두기’를 통해 신종 코로나의 확산을 잡아보자는 것이다... .. .. 의협은 28일 오후 발표한 권고문을 통해 ..“신종..",사회>교육_시험,2020-02-28,,한국일보
886,[속초]동력수상레저기구 조정면허시험 연기,"【속초】속초해양경찰서는 3월 3일부터 시행되는 동력수상레저기구 조정면허시험을 잠정 연기한다고 27일 밝혔다. .. ..이는 최근 도내 코로나19 감염자 발생과 관련해 지역사회 확산 방지 및 응시생들에 대한 안전을 확보하기 위한 선제적 조치다... 당분간 모든 수상레저 조정면허시험(필기, 실기, PC)을 연기하기로 했다... 또 이미 신청한 응시생들에게는..",사회>교육_시험,2020-02-28,http://www.kwnews.co.kr/nView.asp?s=501&aid=220022700060,강원일보
887,신종코로나 확산에 BTS 소속사 설명회도 취소,방탄소년단의 소속사 빅히트엔터테인먼트가 신종 코로나 바이러스 감염증 확산 여파로 예정됐던 회사 설명회를 취소했다... .. .. .. ..빅히트엔터테인먼트 측은 1일 ..“신종 코로나 바이러스가 확산됨에 따라 오는 2월 4일 개최예정인 ..‘공동체와 함께 하는 빅히트 회사 설명회’에 내외빈 및 팬들을 모시기 어렵게 됐다”고 밝혔다... 빅히트는 이번 설..,,2020-02-01,http://www.sedaily.com/NewsView/1YYR60DEF8,서울경제
888,"<속보> 정부 신종 코로나, 이제부터 중요 고비…과도할 정도로 조치할 것",〈속보〉 정부 이제부터 중요 고비…과도할 정도로 조치할 것,,2020-02-02,http://biz.heraldcorp.com/view.php?ud=20200202000238,헤럴드경제
889,신종 코로나바이러스 중앙사고수습본부 “전국 선별진료소 532개로 대폭 확대”(속보),신종 코로나바이러스 중앙사고수습본부 “전국 선별진료소 532개로 대폭 확대”(속보),,2020-02-02,http://www.sedaily.com/NewsView/1YYRLLMGZU,서울경제
890,"[속보]육군 병사, 신종 코로나 확진자와 접촉···군, 격리 조치","[속보]육군 병사, 신종 코로나 확진자와 접촉···군, 격리 조치  문혜원 기자 hmoon3",,2020-02-03,http:www.asiae.co.kr/article/2020020321444762266,아시아경제
891,"24시간 발열 검사 국방부, 곳곳에서 '허점' 노출",신종 코로나 확산 방지를 위해 출입자를 상대로 발열 검사를 시행하라고 장관이 직접 지시한 국방부에서 이 지침을 제대로 따르지 않아 논란이 일고 있습니다... .. .. ..OBS가 오늘 국방부 각 출입 창구를 취재한 결과 외부 인원은 검사를 하지 않거나 모니터링 직원도 없이 열화상 카메라만 설치한 현장이 곳곳에서 포착됐습니다... .. .. ..이에..,,2020-02-03,http://www.obsnews.co.kr/news/articleView.html?idxno=1199937,OBS
892,"마켓컬리, 택배차 방역·배송기사 마스크…감염 예방 총력",[머니투데이 정혜윤 기자] 신종 코로나 바이러스 감염 예방을 위해 마켓컬리 샛별배송 차량 외부에 방역을 하고 있다... ../사진제공=마켓컬리 ..마켓컬리는 최근 국내 신종 코로나바이러스 감염증 확진자가 15명까지 늘어나는 상황에 대비하기 위해 전방위적인 소독과 위생 관리 등 감염 예방조치에 총력을 다해가겠다고 3일 밝혔다. .. ..마켓컬리는 지난달 ..,,2020-02-03,http://news.moneytoday.co.kr/view/mtview.php?no=2020020309144098888&type=2,머니투데이
893,"경기농협, 직거래장터 마스크 배부",농협중앙회 경기지역본부(이하 경기농협)는 최근 급속히 확산하는 신종 코로나 바이러스 사태에 대응하고자 매주 금요일에 개장하는 직거래장터에서 판매농업인 및 고객들을 대상으로 감염예방 대책을 강화했다... .. .. .. ..경기농협은 지난달 31일 진행한 금요 직거래장터부터 판매 농업인들 모두에게 마스크를 배부해 호흡기를 통한 전파 예방에 만전을 기했다...,,2020-02-03,http://www.kyeongin.com/main/view.php?key=20200202010000250,경인일보
894,[포토]김수영 양천구청장 ‘신종 코로나바이러스 감염증’ 확산 대비 비상대책회의 주재,[아시아경제 박종일 기자] 김수영 양천구청장이 3일 양천구청 4층 공감기획실에서 ..‘신종 코로나바이러스 감염증’ 확산을 대비한 비상대책회의를 주재했다... .. .. .. ..이번 회의에서 구는 ..▲구청 및 동 주민센터에 적외선 체온계·마스크·손소독제 등 예방물품 및 포스터·배너 등 홍보물 추가배부 ..▲보건소 비상 대응체계반 구축 ..▲주요 시설 ..,,2020-02-03,http:www.asiae.co.kr/article/2020020320114213532,아시아경제
895,[속보] 신종코로나 접촉자 총 1318명 모니터링,[디지털뉴스국],,2020-02-04,http://news.mk.co.kr/newsRead.php?no=113502&year=2020,매일경제
896,교도소에도 신종코로나 여파…면회·수형자이송 중지,[머니투데이 김태은 기자] ..[[the L]] .. .. .. .. ..교정시설 내 신종 코로나바이러스 감염증(우한폐렴) 유입을 막기 위해 법무부가 위기경보 단계에 따른 대응방안을 마련해 시행 중이라고 4일 밝혔다. .. ..법무부는 감염병 감시체계 위기단계가 ..'관심'에서 ..'주의'로 상향 조정되며 지난 1월21일 신종 코로나 전파방지를 위한 대..,,2020-02-04,http://news.moneytoday.co.kr/view/mtview.php?no=2020020411158242607&type=2,머니투데이
897,"해군 군무원, 17번 확진자와 식사…단독 격리 조치",해군 군무원이 지난 설 연휴에 신종 코로나 바이러스 감염자와 접촉한 사실이 파악돼 군 당국이 격리 조치와 함께 역학 조사에 착수했습니다... .. .. ..국방부는 ..'해군 모 부대 군무원이 지난달 25일 17번 확진자와 함께 식사했다'는 사실을 확인하고 별도 공간에 단독 격리했다고 밝혔습니다... .. .. ..또 ..해당 군무원과 같은 사무실..,,2020-02-05,http://www.obsnews.co.kr/news/articleView.html?idxno=1200375,OBS
898,(속보) ‘자가격리’ 비협조자 대상으로 한 형벌강화 추진,(속보) ..‘자가격리’ 비협조자 대상으로 한 형벌강화 추진 .. .. .. .. .. ..신종 코로나바이러스 감염증 중앙사고수습본부가 자가격리 비협조자를 대상으로 형벌강화를 추진할 방침이다... .. .. .. ..김강립 중앙사고수습본부부본장은 5일 정부세종청사에서 브리핑을 통해 ..“현재 감염법 예방법에 의한 벌금 300만원이 적합한 수준인가에 대한..,,2020-02-05,http://www.sedaily.com/NewsView/1YYSZ0KOYX,서울경제
899,與 2월 중 관광·외식 등 신종코로나 피해업종 지원방안 마련,"더불어민주당이 6일 신종 코로나 바이러스 감염증 확산 사태로 피해가 우려되는 업종에 대한 지원방안을 이달 안에 마련하겠다고 밝혔다... .. .. .. ..조정식 정책위의장은 이날 국회에서 열린 정책조정회의에서 ..“2월 중 대중(對中) 수출기업 애로 해소, 수출 다변화, 관광·항공·해운·외식 등 주요 피해 우려 업종에 대한 지원방안을 신속히 마련하겠다..",,2020-02-06,http://www.sedaily.com/NewsView/1YYTG45TWJ,서울경제
900,KAIST 학위수여식 연기 신종코로나바이러스 때문에,신종코로나바이러스 확산 여파로 KAIST 학위수여식과 개강이 연기됐다... 6일 KAIST에 따르면 신종코로나바이러스 전파 차단을 위해 오는 21일 예정됐던 학위수여식을 연기했다... KASIT는 지난 3일 열린 학·처장 회의에서 감염병 우려에 따라 예정했던 학위수여식을 미루고 확산 추이를 보고 결정하기로 했다... 또 다음 달 2일로 예정됐던 입학식은..,,2020-02-06,http://www.joongdo.co.kr/main/view.php?key=20200206010002589,중도일보
901,[속보] 김상조 신종코로나로 글로벌 공급·내수 차질 우려,[속보] 김상조 신종코로나로 글로벌 공급·내수 차질 우려 한경닷컴 뉴스룸 open,,2020-02-07,https://www.hankyung.com/economy/article/2020020783507,한국경제
902,'우한 폐렴' 공포에 썰렁한 세종시청 야외스케이트장,"［충북일보 최준호기자］ ..'신종 코로나 바이러스 감염증(우한 폐렴)' 공포로 시민들의 야외 나들이가 크게 줄어들고 있는 가운데, 금요일인 지난 7일 오후 세종시청 광장 야외스케이트장도 입장객이 매우 적어 한산한 모습이었다... 작년 12월 21일 개장된 이 스케이트장은 2월 16일(일) 문을 닫는다... .. .. .. .. .. ..세종 ../ 최준..",,2020-02-09,https://www.inews365.com/news/article.html?no=610404,충북일보
903,"은행연합회, 독거노인에 마스크 8만여장 전달",은행연합회가 신종 코로나바이러스 확산을 막기 위해 감염 취약계층인 독거노인에게 약 8만장의 마스크를 지원한다... .. .. .. ..은행연합회는 22개 사원기관을 대표해 보건복지부 독거노인종합지원센터를 통해 2억원 상당의 마스크를 홀로 사는 어르신들에게 전달할 계획이라고 10일 밝혔다... .. .. .. ..연합회는 2018년부터 독거노인종합지원센터..,,2020-02-10,http://www.sedaily.com/NewsView/1YYV9H8VKE,서울경제
904,마스크 105만개 불법거래 적발…단일 물량으론 최대 규모,보건용 마스크 105만개를 불법으로 거래하려던 업체가 적발됐다... 신종 코로나바이러스 감염증 확산으로 마스크가 품귀현상을 빚고 있는 가운데 정부가 최근 단속에 나선 데 따른 결과다... .. .. .. ..식품의약품안전처 위해사범중앙조사단은 인터넷으로 마스크를 판매하는 A 업체의 불법 거래 행위를 적발했다고 10일 밝혔다... 업체는 인터넷을 통해 보..,,2020-02-10,http://www.sedaily.com/NewsView/1YYVAPLTKF,서울경제
